driver,lap_number,lap_time,position,race
26,27.0,97.062,13.0,Bahrain
26,28.0,96.987,13.0,Bahrain
26,29.0,97.07,13.0,Bahrain
26,30.0,97.392,13.0,Bahrain
26,31.0,96.887,13.0,Bahrain
26,32.0,96.853,13.0,Bahrain
26,33.0,99.086,14.0,Bahrain
26,34.0,114.802,18.0,Bahrain
26,35.0,94.141,17.0,Bahrain
26,36.0,94.581,17.0,Bahrain
26,37.0,94.606,17.0,Bahrain
26,38.0,94.677,16.0,Bahrain
26,39.0,96.358,16.0,Bahrain
26,40.0,94.432,13.0,Bahrain
26,41.0,95.634,13.0,Bahrain
26,42.0,96.57,13.0,Bahrain
26,43.0,95.537,13.0,Bahrain
26,44.0,96.858,13.0,Bahrain
26,45.0,95.418,13.0,Bahrain
26,46.0,96.052,13.0,Bahrain
26,47.0,94.825,12.0,Bahrain
26,48.0,95.367,12.0,Bahrain
26,49.0,95.369,12.0,Bahrain
26,50.0,95.124,12.0,Bahrain
26,51.0,95.366,12.0,Bahrain
26,52.0,95.323,12.0,Bahrain
26,53.0,97.503,12.0,Bahrain
26,54.0,132.993,11.0,Bahrain
26,55.0,128.097,11.0,Bahrain
26,56.0,145.637,11.0,Bahrain
63,1.0,181.946,19.0,Bahrain
63,2.0,,18.0,Bahrain
63,3.0,,15.0,Bahrain
63,4.0,136.391,15.0,Bahrain
63,5.0,,14.0,Bahrain
63,6.0,137.714,14.0,Bahrain
63,7.0,140.018,14.0,Bahrain
63,8.0,140.962,14.0,Bahrain
63,9.0,98.335,13.0,Bahrain
63,10.0,97.878,12.0,Bahrain
63,11.0,97.59,12.0,Bahrain
63,12.0,97.83,12.0,Bahrain
63,13.0,98.248,12.0,Bahrain
63,14.0,97.967,12.0,Bahrain
63,15.0,98.159,12.0,Bahrain
63,16.0,97.926,12.0,Bahrain
63,17.0,98.005,11.0,Bahrain
63,18.0,97.706,9.0,Bahrain
63,19.0,97.995,8.0,Bahrain
63,20.0,100.113,9.0,Bahrain
63,21.0,116.574,14.0,Bahrain
63,22.0,96.27,13.0,Bahrain
63,23.0,96.425,13.0,Bahrain
63,24.0,96.733,13.0,Bahrain
63,25.0,96.922,13.0,Bahrain
63,26.0,96.65,12.0,Bahrain
63,27.0,98.03,12.0,Bahrain
63,28.0,96.828,12.0,Bahrain
63,29.0,96.796,12.0,Bahrain
63,30.0,96.766,12.0,Bahrain
63,31.0,96.747,12.0,Bahrain
63,32.0,96.636,12.0,Bahrain
63,33.0,96.611,12.0,Bahrain
63,34.0,96.174,12.0,Bahrain
63,35.0,96.573,11.0,Bahrain
63,36.0,97.826,12.0,Bahrain
63,37.0,97.639,12.0,Bahrain
63,38.0,97.153,12.0,Bahrain
63,39.0,98.932,13.0,Bahrain
63,40.0,118.773,16.0,Bahrain
63,41.0,95.535,15.0,Bahrain
63,42.0,95.89,14.0,Bahrain
63,43.0,95.53,14.0,Bahrain
63,44.0,95.493,14.0,Bahrain
63,45.0,95.461,14.0,Bahrain
63,46.0,95.28,14.0,Bahrain
63,47.0,95.042,14.0,Bahrain
63,48.0,96.182,14.0,Bahrain
63,49.0,95.209,14.0,Bahrain
63,50.0,95.409,14.0,Bahrain
63,51.0,95.59,14.0,Bahrain
63,52.0,95.807,14.0,Bahrain
63,53.0,103.629,13.0,Bahrain
63,54.0,131.263,12.0,Bahrain
63,55.0,110.884,12.0,Bahrain
63,56.0,145.519,12.0,Bahrain
5,1.0,174.756,16.0,Bahrain
5,2.0,,10.0,Bahrain
5,3.0,,16.0,Bahrain
5,4.0,137.077,16.0,Bahrain
5,5.0,,15.0,Bahrain
5,6.0,138.466,15.0,Bahrain
5,7.0,140.07,15.0,Bahrain
5,8.0,139.571,15.0,Bahrain
5,9.0,99.435,15.0,Bahrain
5,10.0,98.559,15.0,Bahrain
5,11.0,98.17,15.0,Bahrain
