driver,lap_number,lap_time,position,race
4,45.0,78.48,11.0,Emilia Romagna
4,46.0,78.373,11.0,Emilia Romagna
4,47.0,78.321,11.0,Emilia Romagna
4,48.0,78.366,11.0,Emilia Romagna
4,49.0,78.4,10.0,Emilia Romagna
4,50.0,78.379,10.0,Emilia Romagna
4,51.0,102.065,7.0,Emilia Romagna
4,52.0,102.423,6.0,Emilia Romagna
4,53.0,97.027,6.0,Emilia Romagna
4,54.0,130.065,9.0,Emilia Romagna
4,55.0,133.405,9.0,Emilia Romagna
4,56.0,130.208,9.0,Emilia Romagna
4,57.0,123.885,9.0,Emilia Romagna
4,58.0,81.717,8.0,Emilia Romagna
4,59.0,79.417,8.0,Emilia Romagna
4,60.0,79.072,8.0,Emilia Romagna
4,61.0,78.641,8.0,Emilia Romagna
4,62.0,78.149,8.0,Emilia Romagna
4,63.0,78.069,8.0,Emilia Romagna
7,1.0,93.181,16.0,Emilia Romagna
7,2.0,83.414,16.0,Emilia Romagna
7,3.0,82.512,16.0,Emilia Romagna
7,4.0,81.719,16.0,Emilia Romagna
7,5.0,81.817,16.0,Emilia Romagna
7,6.0,81.619,16.0,Emilia Romagna
7,7.0,80.98,16.0,Emilia Romagna
7,8.0,81.282,16.0,Emilia Romagna
7,9.0,81.22,15.0,Emilia Romagna
7,10.0,81.92,14.0,Emilia Romagna
7,11.0,80.584,13.0,Emilia Romagna
7,12.0,80.765,13.0,Emilia Romagna
7,13.0,80.346,13.0,Emilia Romagna
7,14.0,80.554,10.0,Emilia Romagna
7,15.0,80.36,7.0,Emilia Romagna
7,16.0,80.353,7.0,Emilia Romagna
7,17.0,80.348,7.0,Emilia Romagna
7,18.0,79.855,6.0,Emilia Romagna
7,19.0,79.902,6.0,Emilia Romagna
7,20.0,79.898,6.0,Emilia Romagna
7,21.0,79.441,6.0,Emilia Romagna
7,22.0,79.603,6.0,Emilia Romagna
7,23.0,79.606,6.0,Emilia Romagna
7,24.0,79.898,6.0,Emilia Romagna
7,25.0,79.692,6.0,Emilia Romagna
7,26.0,79.795,6.0,Emilia Romagna
7,27.0,79.515,6.0,Emilia Romagna
7,28.0,79.868,5.0,Emilia Romagna
